sample_id,Indole2,Indole3,Indole1,DMSO1,DMSO2,DMSO3,TCDD1,TCDD2,TCDD3
Raver1,1714,2163,2288,2336,2824,2103,2932,2507,2031
Raver2,1,1,3,4,2,1,1,0,0
Rax,0,0,0,0,1,0,0,0,0
Raxos1,0,0,0,0,0,0,0,0,0
Rb1,1210,1315,1310,1372,1114,1409,1115,1287,1479
Rb1cc1,1050,1073,1187,1251,795,1093,850,1038,1186
Rbak,205,231,243,196,162,177,160,275,246
Rbbp4,1796,2149,2323,2438,1414,2138,1348,2476,2344
Rbbp5,711,799,836,816,636,745,762,816,841
Rbbp6,1624,1656,1786,1974,2399,1665,2291,2010,1965
Rbbp7,2417,2893,3237,2478,2214,2570,2167,3341,3181
Rbbp8,684,883,944,892,819,875,703,844,918
Rbbp8nl,54,67,66,60,71,52,88,67,46
Rbbp9,188,215,215,233,230,206,212,213,247
Rbck1,1407,1547,1635,1480,1430,1504,1583,1860,1389
Rbfa,382,502,578,426,726,438,607,570,459
Rbfox1,0,0,0,0,0,1,1,0,0
Rbfox2,869,900,842,1236,675,903,766,983,879
Rbfox3,4,7,10,12,12,14,10,6,9
Rbks,116,184,151,151,217,161,178,174,141
Rbl1,507,558,625,470,365,501,394,551,519
Rbl2,418,529,502,548,404,470,392,469,466
Rbm10,385,453,476,417,643,405,634,509,508
Rbm11,18,19,14,11,15,10,17,10,24
Rbm12,403,446,533,833,249,606,191,554,466
Rbm12b1,21,17,31,18,21,22,20,32,33
Rbm12b2,166,208,210,193,163,164,154,206,209
Rbm14,792,902,836,1009,1322,1057,1435,1088,1034
Rbm15,256,315,300,265,179,241,234,313,265
Rbm15b,918,1170,1168,1102,1130,984,1106,1201,1019
Rbm17,1100,1253,1355,1098,1922,1096,1683,1381,1278
Rbm18,515,630,613,698,400,594,367,640,639
Rbm19,231,313,333,314,300,286,340,354,324
Rbm20,90,98,111,146,85,151,71,132,100
Rbm22,880,1020,1123,1205,1276,1097,1305,1333,1207
Rbm24,2,1,4,3,3,9,3,3,5
Rbm25,2816,2727,3082,3448,3129,2807,3312,3341,3319
Rbm26,1490,1478,1691,1599,996,1317,1361,1729,1676
Rbm27,1074,1149,1346,1418,1153,1150,1402,1358,1464
Rbm28,1038,1167,1238,1029,975,963,931,1423,1281
Rbm3,622,586,719,605,471,535,494,812,769
Rbm31y,0,0,0,0,0,0,0,0,0
Rbm33,1485,1528,1479,1823,1178,1424,1572,1665,1601
Rbm34,499,567,693,519,469,490,483,677,622
Rbm38,186,255,284,216,328,226,339,299,187
Rbm39,4213,4412,4877,5481,3853,4882,3884,5645,5267
Rbm3os,4,8,4,11,7,10,3,10,11
Rbm4,70,46,61,71,43,58,36,50,69
Rbm41,103,90,101,141,62,89,91,125,114
Rbm42,0,1,1,0,1,5,0,0,1
Rbm43,96,109,133,212,95,163,117,125,108
Rbm44,0,0,1,0,1,1,0,0,1
Rbm45,759,938,947,944,721,833,687,987,939
Rbm46,0,0,0,0,0,0,0,0,0
Rbm46os,0,0,0,0,0,0,0,0,0
Rbm47,5038,5143,6064,5397,5564,5390,5787,6004,5615
Rbm48,78,82,94,88,98,82,112,90,101
Rbm4b,315,298,260,273,206,252,193,287,307
Rbm5,2105,2150,2268,2459,2196,2082,2039,2447,2333
Rbm6,1159,1289,1372,1304,1554,1212,1404,1400,1534
Rbm7,1083,1205,1375,1147,709,1113,789,1381,1298
Rbm8a,918,1103,1134,934,1620,1050,1272,1179,1073
Rbms1,1253,1281,1454,2174,1263,1700,1356,1471,1449
Rbms2,520,643,663,595,689,524,651,630,643
Rbms3,2,8,1,3,4,1,5,6,4
Rbmx,996,1159,1173,1035,1183,982,1037,1441,1206
Rbmx2,67,91,97,109,81,87,83,108,90
Rbmx2-ps,0,0,0,0,0,0,0,0,0
Rbmxl1,139,165,191,141,168,139,133,177,155
Rbmxl2,0,0,0,0,0,0,0,0,0
Rbmy,0,0,0,0,0,0,0,0,0
Rbp1,48,51,63,36,83,42,75,72,55
Rbp2,364,403,452,166,476,319,316,359,463
Rbp3,0,0,0,0,0,0,0,0,0
Rbp4,81,109,105,67,99,96,95,134,109
Rbp7,4,3,0,1,2,3,3,2,5
Rbpj,303,328,355,380,261,356,262,375,316
Rbpjl,0,1,0,1,0,0,0,0,0
Rbpms,137,145,160,152,235,156,264,165,127
Rbpms2,0,0,5,1,2,2,4,2,4
Rbpsuh-ps1,0,0,0,0,0,0,0,0,0
Rbpsuh-rs3,1,4,5,1,2,0,1,0,2
Rbx1,654,806,858,668,921,760,738,906,878
Rc3h1,1664,1588,1885,2134,983,1733,1134,1572,1802
Rc3h2,975,855,1080,1106,755,887,645,1014,1101
Rcan1,485,551,641,553,438,463,389,567,518
Rcan2,1,3,0,1,1,1,0,1,1
Rcan3,881,977,968,1178,780,993,833,1109,1026
Rcbtb1,853,986,982,1134,608,973,554,925,988
Rcbtb2,236,303,297,263,209,242,196,364,339
Rcc1,1114,1383,1507,1200,1024,1186,904,1553,1324
Rcc2,2131,2667,2868,2493,2572,2247,2485,2949,2625
Rccd1,107,112,106,92,89,87,74,112,85
Rce1,501,618,636,632,830,633,637,691,660
Rchy1,1188,1342,1412,1416,910,1374,760,1422,1418
Rcl1,521,593,683,489,500,467,496,679,588
Rcn1,5,13,13,4,11,10,10,12,13
Rcn2,443,515,588,443,345,427,362,542,514
Rcn3,0,0,2,0,1,1,0,0,0
Rcor1,2798,3096,3226,3546,2124,3065,2457,3640,3948
Rcor2,129,144,151,250,285,246,196,233,158
Rcor3,336,380,414,393,270,340,339,440,414
Rcsd1,1,1,0,1,0,2,3,0,0
Rcvrn,0,0,0,0,0,0,0,0,0
Rd3,1,0,0,5,2,2,0,0,0
Rd3l,0,0,0,0,0,0,0,0,0
Rdh1,31,26,45,30,15,20,30,28,15
Rdh10,1613,1753,2031,2057,1225,1767,1277,2248,2117
Rdh11,2825,3039,3498,3394,3156,3338,3131,4146,3309
Rdh12,6,6,1,29,4,26,5,6,8
Rdh13,784,953,1083,798,531,816,564,975,997
Rdh14,512,618,614,570,518,565,398,589,632
Rdh16,449,429,514,281,327,351,222,307,471
Rdh18-ps,11,5,13,5,0,7,4,9,11
Rdh19,4,7,7,2,2,0,0,5,2
Rdh5,50,34,49,38,61,46,48,49,39
Rdh7,0,2,0,0,1,0,1,1,0
Rdh8,0,0,0,0,0,0,0,0,0
Rdh9,22,16,22,4,16,8,7,9,16
Rdm1,155,190,233,338,221,230,162,220,200
Rdx,738,814,892,806,614,840,628,874,1000
Rec114,4,5,4,8,3,1,2,3,5
Rec8,79,78,88,101,111,57,64,92,60
Reck,0,1,0,3,0,0,0,1,3
Recql,229,290,272,366,226,331,260,334,309
Recql4,82,85,82,102,71,104,109,114,85
Recql5,666,676,702,651,584,558,533,730,686
Recql5os1,0,0,0,1,0,1,0,0,0
Redrum,0,0,0,0,0,0,0,0,0
Reep1,17,8,26,6,19,23,20,28,22
Reep2,2,7,1,5,4,3,9,6,3
Reep3,2313,2670,2989,2568,2278,2425,2444,2560,2786
Reep4,642,715,716,637,882,553,720,694,665
Reep5,696,780,846,981,853,957,668,988,849
Reep6,819,995,1012,1097,2256,1158,2282,1316,898
Reg1,0,1,0,1,0,0,0,0,0
Reg2,0,0,0,0,0,0,0,0,0
Reg3a,2,1,0,0,0,0,2,1,0
Reg3b,42,72,92,43,62,33,61,65,68
Reg3d,0,0,0,0,0,0,0,0,0
Reg3g,23,34,41,9,33,21,11,33,25
Reg4,1756,2545,2129,4353,1848,2794,1820,3201,2728
Rel,126,170,150,283,55,175,131,133,166
Rela,979,1238,1304,2518,1788,1609,2079,1491,1252
Relb,980,1161,1250,1659,1073,1409,1022,1366,1150
Rell1,1043,1208,1220,1412,958,1115,1086,1112,1116
Rell2,7,4,7,9,4,5,4,5,7
Reln,1,0,0,0,0,0,0,0,1
Relt,5,2,5,6,5,4,2,7,1
Rem1,0,0,0,0,0,0,0,0,0
Rem2,21,31,25,32,26,27,21,24,26
Ren1,0,0,0,0,0,0,0,0,0
Renbp,15,4,16,33,8,22,8,14,9
Rep15,271,316,292,274,268,252,260,272,290
Repin1,406,430,480,464,347,453,354,496,406
Reps1,337,404,364,452,521,442,443,480,476
Reps2,390,368,414,430,228,369,270,347,455
Rer1,2854,3238,3687,3122,3226,3102,2698,3582,3434
Rere,3712,3953,4291,4475,3932,3834,5678,4319,4021
Rerg,15,16,19,17,19,10,19,19,7
Rergl,0,0,0,0,0,0,0,0,0
Resp18,22,24,24,33,17,28,24,16,28
Rest,697,761,932,1049,535,807,717,872,808
Ret,55,74,66,106,62,73,49,63,81
Retn,0,0,0,1,0,0,0,0,0
Retnla,0,0,0,1,0,0,0,0,0
Retnlb,71,96,70,32,47,48,24,20,60
Retnlg,0,0,3,0,0,0,0,0,0
Retsat,1350,1645,1720,1059,1335,1247,1196,1538,1560
Rev1,261,275,286,306,179,320,194,346,274
Rev3l,758,813,962,767,463,685,554,766,912
Rex2,0,0,0,0,0,0,0,0,0
Rexo1,847,948,975,882,928,880,1160,1163,874
Rexo2,523,647,696,713,904,695,791,798,708
Rexo4,762,879,944,720,920,756,870,901,874
Rfc1,924,1140,1193,1166,995,1053,1195,1268,1248
Rfc2,361,447,426,393,499,361,436,458,415
Rfc3,184,233,237,147,186,179,155,232,245
Rfc4,132,177,178,146,113,168,56,185,184
Rfc5,266,356,335,233,292,238,257,333,323
Rfesd,127,168,179,116,113,156,90,192,175
Rffl,1198,1230,1381,1136,961,1230,1047,1389,1457
Rfk,7273,8025,9083,7752,6815,7610,5247,7269,8527
Rfng,377,456,532,403,555,418,490,555,456
Rfpl3s,0,0,0,0,0,0,0,0,0
Rfpl4,0,0,0,0,0,0,0,0,0
Rfpl4b,0,0,0,0,0,0,0,0,0
Rft1,271,326,298,372,252,329,231,343,334
Rftn1,0,0,0,0,0,1,0,0,0
Rftn2,34,37,34,67,25,43,36,30,31
Rfwd2,403,474,554,376,456,396,329,469,559
Rfwd3,355,422,484,521,483,466,427,503,499
Rfx1,403,393,484,566,443,476,471,564,439
Rfx2,10,9,17,16,12,18,15,9,8
Rfx3,107,118,131,93,46,83,64,106,113
Rfx4,0,0,0,0,0,0,0,0,0
Rfx5,149,191,193,315,164,231,246,193,161
Rfx6,19,21,30,30,20,28,21,32,46
Rfx7,1045,1012,1161,986,817,898,1046,1165,1189
Rfx8,0,0,0,0,0,0,0,0,0
Rfxank,257,299,325,316,386,277,273,317,301
Rfxap,213,290,314,231,240,231,183,272,251
Rgag1,0,0,0,3,0,0,0,1,0
Rgag4,11,13,17,12,2,6,16,8,10
Rgcc,94,113,136,60,49,59,63,80,69
Rgl1,22,20,21,48,21,26,30,29,21
Rgl2,513,541,563,471,437,387,361,573,495
Rgl3,71,97,101,130,124,124,114,122,98
Rgma,12,10,16,9,11,12,16,8,15
Rgmb,344,429,458,338,291,333,290,457,371
Rgn,40,58,49,86,47,61,32,54,37
Rgp1,1605,1755,1934,2222,1987,1766,1827,2145,1948
Rgr,0,0,0,0,0,0,0,0,0
Rgs1,0,1,0,0,0,0,2,0,0
Rgs10,2,0,1,8,4,4,7,10,2
Rgs11,315,295,338,432,385,396,444,606,450
Rgs12,95,144,116,205,116,155,120,151,146
Rgs13,28,34,41,27,15,23,30,42,42
Rgs14,12,18,19,20,16,12,14,10,14
Rgs16,55,56,60,106,77,96,97,92,61
Rgs17,92,86,64,63,75,46,52,45,87
Rgs18,0,0,0,0,0,0,0,0,0
Rgs19,81,118,119,123,119,131,106,141,120
Rgs2,126,103,136,51,91,98,69,91,82
Rgs20,0,2,1,2,3,2,1,0,0
Rgs21,0,0,0,0,0,0,0,0,0
Rgs22,2,2,1,3,1,2,2,9,2
Rgs3,206,236,261,252,216,222,243,224,260
Rgs4,40,39,54,22,37,28,28,40,42
Rgs5,0,0,0,0,0,1,0,0,1
Rgs6,3,1,5,0,6,4,2,3,3
Rgs7,5,4,15,7,13,13,12,14,8
Rgs7bp,0,0,1,0,1,0,0,0,0
Rgs8,19,15,13,13,6,16,13,17,15
Rgs9,2,1,3,14,1,5,2,4,4
Rgs9bp,17,19,18,14,7,9,5,10,9
Rgsl1,13,10,26,15,19,7,13,19,10
Rhag,2,0,1,5,2,2,4,0,3
Rhbdd1,999,1217,1112,1378,1106,1248,1172,1344,1310
Rhbdd2,501,581,609,543,694,499,569,662,602
Rhbdd3,198,178,229,195,135,171,120,239,213
Rhbdf1,677,840,820,988,826,801,912,959,763
Rhbdf2,749,875,951,1254,881,999,1067,1050,850
Rhbdl1,11,7,5,3,2,5,5,7,9
Rhbdl2,946,922,951,1278,835,1060,756,1051,1148
Rhbdl3,6,6,3,6,3,2,4,3,7
Rhbg,19,29,32,49,27,37,33,43,37
Rhcg,0,0,0,0,0,0,0,0,0
Rhd,3,0,0,4,2,0,2,0,1
Rheb,1448,1662,1807,1731,1182,1531,1222,1781,1710
Rhebl1,16,17,24,58,12,34,13,19,19
Rhno1,229,259,289,266,423,249,380,313,307
Rho,1,1,0,0,0,0,0,0,0
Rhoa,3546,3734,4386,3802,4467,3932,4064,4516,4243
Rhoay-ps2,0,0,0,0,0,0,0,0,0
Rhoay-ps3,0,0,0,0,0,0,0,0,0
Rhob,2383,2705,3070,3003,2696,3392,2023,3026,2841
Rhobtb1,62,73,61,157,87,124,96,103,54
Rhobtb2,299,353,340,353,359,322,345,370,338
Rhobtb3,34,47,44,22,35,27,29,52,51
Rhoc,2685,3145,3266,3697,5035,3818,3619,3347,3278
Rhod,227,284,281,190,243,190,146,243,225
Rhof,737,861,909,1422,1233,1432,1178,1219,962
Rhog,615,734,779,821,1049,767,820,789,723
Rhoh,1,0,0,0,0,0,0,0,0
Rhoj,0,1,0,0,0,0,0,0,0
Rhoq,584,753,667,1124,580,889,546,803,742
Rhot1,874,986,1059,862,686,871,746,1148,1123
Rhot2,819,939,955,783,840,835,822,952,905
Rhou,843,977,1013,1352,722,1109,621,1057,1001
Rhov,43,37,55,27,58,35,50,46,53
Rhox1,0,0,0,0,0,0,0,0,0
Rhox10,1,0,0,0,0,0,0,0,0
Rhox11,0,0,0,0,0,0,0,0,0
Rhox12,0,0,0,0,0,0,0,0,0
Rhox13,0,0,0,0,0,0,0,0,0
Rhox2a,0,0,0,0,0,0,0,0,0
Rhox2b,0,0,0,0,0,0,0,0,0
Rhox2c,0,0,0,0,0,0,0,0,0
Rhox2d,0,0,0,0,0,0,0,0,0
Rhox2e,0,0,0,0,0,0,0,0,0
Rhox2f,0,0,0,0,0,0,0,0,0
Rhox2g,0,0,0,0,0,0,0,0,0
Rhox2h,0,0,0,0,0,0,0,0,0
Rhox3-ps,0,0,0,0,0,0,0,0,0
Rhox3a,0,0,0,0,0,0,0,0,0
Rhox3b,0,0,0,0,0,0,0,0,0
Rhox3c,0,0,0,0,0,0,0,0,0
Rhox3e,0,0,0,0,0,0,0,0,0
Rhox3f,0,0,0,0,0,0,0,0,0
Rhox3g,0,0,0,0,0,0,0,0,0
Rhox3h,0,0,0,0,0,0,0,0,0
Rhox4a,0,0,0,0,0,0,0,0,0
Rhox4b,0,0,0,0,0,0,0,0,0
Rhox4c,0,0,0,0,0,0,0,0,0
Rhox4d,0,0,0,0,0,0,0,0,0
Rhox4e,0,0,0,0,0,0,0,0,0
Rhox4f,0,0,0,0,0,0,0,0,0
Rhox4g,0,0,0,0,0,0,0,0,0
Rhox5,2,8,2,12,7,3,9,1,3
Rhox6,0,0,0,0,0,0,0,0,0
Rhox7,0,0,0,0,0,0,0,0,0
Rhox8,0,0,0,0,0,0,0,0,0
Rhox9,0,0,0,0,0,0,0,0,0
Rhpn1,0,3,8,6,1,6,3,7,5
Rhpn2,4130,4617,5013,5721,3967,4550,3943,5116,4811
Rian,3,9,2,10,2,4,1,1,6
Ribc1,35,40,59,44,81,33,46,47,54
Ribc2,0,0,0,1,0,0,0,0,0
Ric3,2,7,4,4,1,7,6,5,8
Ric8,1067,1303,1379,1776,1241,1581,1101,1669,1538
Ric8b,288,366,365,264,309,306,256,296,382
Rictor,1248,1163,1362,1618,717,1333,952,1373,1593
Rif1,880,943,1004,1102,435,868,597,990,1168
Riiad1,3,3,4,11,0,10,10,1,2
Rilp,128,166,174,155,144,137,123,160,139
Rilpl1,28,20,20,24,22,21,13,23,31
Rilpl2,284,351,342,312,227,309,239,357,315
Rimbp2,84,72,87,113,52,89,87,128,106
Rimbp3,12,12,28,21,30,24,24,21,23
Rimkla,57,50,49,67,43,51,26,57,50
Rimklb,2,0,4,3,2,3,2,4,3
Rims1,2,0,1,0,0,0,0,0,1
Rims2,25,28,21,27,32,34,28,35,42
Rims3,1,3,3,22,1,5,0,4,7
Rims4,31,38,28,18,25,23,40,25,24
Rin1,599,616,711,1124,752,844,786,875,687
Rin2,3851,4216,4651,5832,3680,4352,3772,4435,4189
Rin3,278,332,339,499,475,439,523,420,368
Ring1,364,430,444,426,423,428,454,478,381
Rinl,27,29,27,34,42,47,32,37,36
Rint1,407,449,469,339,363,374,340,468,393
Riok1,411,446,540,490,508,441,432,548,569
Riok3,2599,3001,3328,2668,2097,2738,1913,2975,3205
Ripk1,702,814,898,795,952,761,1067,769,831
Ripk2,254,348,345,325,277,278,247,305,292
Ripk3,1011,1230,1257,1769,1040,1425,1105,1774,1421
Ripk4,1008,1242,1307,1567,856,1249,1105,1609,1523
Ripply1,1,1,1,1,1,1,0,0,0
Ripply2,0,0,0,0,0,0,0,0,0
Ripply3,17,10,17,6,13,13,9,6,21
Rit1,399,542,496,494,611,528,524,527,552
Rit2,1,0,1,1,0,0,0,0,1
Rita1,160,207,208,202,264,190,227,270,232
Rlbp1,1,0,0,1,1,1,0,1,0
Rlf,1211,1303,1480,1961,1124,1604,1372,1656,1673
Rlim,1669,1775,2059,2104,1610,1813,1610,1941,2008
Rln1,1,1,2,10,0,9,4,2,0
Rln3,0,0,0,0,0,0,0,0,0
Rltpr,8,8,6,8,10,6,6,7,1
Rmdn1,242,268,283,228,167,247,151,246,283
Rmdn2,65,39,56,59,70,55,54,96,95
Rmdn3,969,1139,1280,937,1105,1029,935,1139,1193
Rmi1,81,93,123,116,104,101,71,133,112
Rmi2,20,27,24,21,31,17,20,24,21
Rmnd1,208,211,216,202,243,182,203,228,223
Rmnd5a,2733,2970,3253,3143,1969,2766,1813,2852,2983
Rmnd5b,445,536,601,629,420,539,396,615,571
Rmrp,0,0,2,0,3,1,1,2,0
Rmst,0,0,0,0,0,0,0,0,1
Rn5s,0,0,0,0,0,0,0,0,0
Rn7sk,21,40,24,77,98,38,44,63,37
Rnase1,102,82,106,60,137,82,112,93,102
Rnase10,0,0,0,0,0,0,0,0,0
Rnase11,0,0,0,0,0,0,0,0,0
Rnase12,0,0,1,3,0,3,0,0,0
Rnase13,1,0,0,0,0,0,0,1,0
Rnase2a,0,0,0,1,0,0,0,0,0
Rnase2b,0,0,1,0,0,0,0,1,0
Rnase4,1219,1539,1627,828,1067,972,864,1121,1258
Rnase6,1,0,0,0,0,0,0,0,0
Rnase9,0,0,0,0,0,0,0,0,0
Rnaseh1,211,245,239,208,289,214,284,300,266
Rnaseh2a,310,355,405,372,330,333,286,442,364
Rnaseh2b,263,336,354,289,309,287,272,385,358
Rnaseh2c,80,127,157,92,73,123,78,178,89
Rnasek,4,7,10,6,2,7,7,4,7
Rnasel,8038,8365,9063,7677,7037,7727,6528,8065,8828
Rnaset2a,28,38,44,36,9,40,8,36,55
Rnaset2b,18,13,18,15,2,15,4,23,23
Rnd1,41,46,41,73,51,43,45,59,34
Rnd2,32,41,45,97,58,70,50,55,46
Rnd3,1239,1403,1496,2367,1254,1502,1351,1537,1509
Rnf10,5384,6298,6497,5466,5354,5459,4478,6379,6340
Rnf103,1641,1822,1960,1713,1218,1710,1065,1879,1875
Rnf11,1676,1942,2063,2124,1106,1798,1172,1853,2015
Rnf111,909,948,1032,1157,731,934,932,1035,1012
Rnf112,1,2,4,2,0,2,2,0,1
Rnf113a1,75,91,98,95,136,98,106,102,72
Rnf113a2,238,271,307,309,300,271,320,354,296
Rnf114,1546,1806,1825,1646,1843,1712,1797,1983,1913
Rnf115,843,974,1027,936,831,864,825,962,923
Rnf121,814,961,1073,1056,910,929,713,1008,1022
Rnf122,56,56,56,79,74,66,69,66,58
Rnf123,566,666,689,691,510,680,660,809,708
Rnf125,54,64,65,129,45,65,67,61,50
Rnf126,681,859,953,749,1262,833,1243,1061,837
Rnf128,4209,4704,5053,4255,3330,4435,2504,4200,4717
Rnf13,1447,1739,1831,1919,1613,1839,1614,1996,1942
Rnf130,901,1115,1200,996,1040,1011,828,1034,1060
Rnf133,0,4,0,2,0,3,0,0,3
Rnf135,85,106,99,84,98,88,72,94,126
Rnf138,403,519,530,406,250,382,272,461,508
Rnf138rt1,0,0,0,0,0,0,0,0,0
Rnf139,720,821,873,883,661,733,642,818,802
Rnf14,1728,1827,2036,2324,1481,1920,1239,2065,2158
Rnf141,1273,1439,1647,1536,1123,1416,999,1292,1404
Rnf144a,1,0,0,0,1,0,0,0,0
Rnf144b,2,5,2,2,1,3,0,3,3
Rnf145,1708,2080,2174,2394,1795,2161,1756,2218,2105
Rnf146,594,598,703,699,532,588,475,690,694
Rnf148,3,1,1,2,0,2,2,1,0
Rnf149,1866,1987,2465,2139,1606,1898,1481,2250,2203
Rnf150,130,145,166,125,123,120,150,159,158
Rnf151,0,3,1,0,0,2,3,0,0
Rnf152,499,497,499,435,294,488,220,368,487
Rnf157,153,148,178,150,201,147,264,280,196
Rnf165,0,0,0,2,2,0,0,1,2
Rnf166,406,451,436,351,482,379,431,558,477
Rnf167,506,530,615,701,781,567,555,649,561
Rnf168,495,535,603,595,418,504,446,656,647
Rnf169,435,443,475,403,259,350,278,493,426
Rnf17,0,0,3,0,0,2,1,3,0
Rnf170,200,221,254,217,189,229,160,232,236
Rnf170-ps,0,0,0,0,0,0,0,0,0
Rnf180,69,112,88,133,127,112,145,120,93
Rnf181,1553,1728,1819,2508,2156,1935,1858,1967,1756
Rnf182,0,0,0,1,0,0,0,0,0
Rnf183,121,140,195,275,144,201,189,212,141
Rnf185,917,973,1007,1053,1056,921,917,993,959
Rnf186,811,982,1011,896,1324,894,993,1063,886
Rnf187,1091,1329,1462,1137,1407,1168,1153,1539,1380
Rnf19a,1059,1248,1284,1858,1147,1580,1113,1434,1297
Rnf19b,988,1148,1238,1406,1174,1230,1054,1226,1155
Rnf2,587,675,785,855,565,726,685,719,737
Rnf20,1430,1528,1838,1807,1331,1473,1303,1804,1775
Rnf207,3,3,4,12,5,6,3,8,5
Rnf208,57,68,67,202,131,134,146,117,65
Rnf212,136,148,148,162,276,128,220,132,123
Rnf213,2905,3008,3341,3618,1773,2988,2229,3276,3672
Rnf214,443,415,495,560,531,457,616,544,510
Rnf215,212,262,263,246,270,258,226,265,261
Rnf216,649,806,837,951,804,774,902,868,878
Rnf217,307,312,329,413,308,381,357,398,409
Rnf219,324,342,361,347,275,280,236,374,409
Rnf220,811,944,976,1048,1135,927,1169,1107,958
Rnf222,0,0,2,1,0,0,0,1,1
Rnf223,1,1,2,12,7,10,5,5,1
Rnf224,1,2,2,1,0,1,2,0,0
Rnf24,454,450,486,882,297,547,353,452,505
Rnf25,358,414,457,380,583,399,439,473,403
Rnf26,133,145,173,108,131,130,139,154,145
Rnf31,548,568,663,746,659,710,677,678,599
Rnf32,201,237,229,178,146,156,186,236,217
Rnf34,366,404,445,481,444,481,428,443,455
Rnf38,966,1025,1078,1189,834,956,967,1015,1119
Rnf39,220,230,264,561,324,431,393,358,251
Rnf4,2653,3152,3296,3177,2415,2816,2354,3346,3309
Rnf40,1347,1620,1658,1780,1748,1588,1712,1794,1623
Rnf41,467,547,555,583,471,532,445,611,583
Rnf43,2233,2508,2942,2576,2512,2481,2938,3523,3075
Rnf44,3636,4234,4213,4397,3823,4170,4789,4394,3960
Rnf5,476,524,579,560,657,611,621,640,508
Rnf6,1819,1984,2058,2875,2004,2477,2117,2353,2185
Rnf7,464,579,588,504,663,473,504,643,626
Rnf8,61,80,60,54,60,38,55,74,63
Rnft1,949,1116,1275,1083,742,953,813,1125,1252
Rnft2,31,37,34,35,22,26,30,37,42
Rngtt,463,542,624,528,429,532,380,656,610
Rnh1,2699,3267,3249,5160,2620,4021,1960,3985,3577
Rnls,29,21,41,53,22,47,41,32,24
Rnmt,556,619,749,843,450,682,388,697,723
Rnmtl1,165,203,231,157,186,189,163,271,193
Rnpc3,351,327,417,565,342,444,325,506,426
Rnpep,1546,1738,1893,1790,1846,1755,1406,2107,1891
Rnpepl1,1525,1809,1871,1798,1839,1770,1902,2131,1797
Rnps1,405,469,459,507,687,464,674,562,524
Rnu11,0,0,0,1,0,1,0,0,0
Rnu12,0,0,0,0,0,0,0,0,0
Rnu1a1,0,0,0,0,0,0,0,0,0
Rnu1b1,0,0,0,0,0,0,0,0,0
Rnu1b2,0,0,0,0,0,0,0,0,0
Rnu1b6,0,0,0,0,0,0,0,0,0
Rnu2-10,0,0,0,0,0,0,0,0,0
Rnu3a,0,0,1,1,1,1,0,0,0
Rnu3b1,0,0,0,0,0,0,0,0,0
Rnu3b2,0,0,0,0,0,0,0,0,0
Rnu3b3,0,0,0,0,0,0,0,0,0
Rnu3b4,0,0,0,0,0,0,0,0,0
Rnu5g,0,0,0,0,0,0,0,0,0
Rnu6,0,0,0,0,0,0,0,0,0
Rnu7,0,0,0,0,0,0,0,0,0
Rnu73b,7,5,2,7,0,5,1,8,5
Rny1,0,0,0,0,0,0,0,0,0
Rny3,0,0,0,0,0,1,0,1,2
Robo1,5,5,7,3,10,7,7,10,7
Robo2,60,104,73,67,93,74,68,51,68
Robo3,0,2,0,4,3,3,1,1,0
Robo4,0,2,2,3,0,0,2,0,0
Rock1,2040,2056,2312,2593,1582,2273,1933,2372,2442
Rock2,4946,4956,5948,6616,3780,5327,4635,5727,6139
Rogdi,141,149,149,210,243,191,228,169,145
Rom1,22,27,26,48,33,28,23,32,26
Romo1,306,385,443,315,242,439,297,481,353
Ropn1,0,0,0,0,0,0,0,0,0
Ropn1l,8,12,9,9,8,12,6,8,13
Ror1,68,77,88,78,48,76,65,77,75
Ror2,81,71,91,85,67,73,107,97,70
Rora,13,13,18,18,8,22,10,12,9
Rorb,3,5,2,3,5,0,0,2,2
Rorc,1532,1695,1753,1505,1635,1709,1493,1652,1748
Ros1,2,1,2,1,0,1,2,2,0
Rp1,0,0,1,1,0,0,0,0,0
Rp1l1,0,0,0,0,0,0,0,0,0
Rp2h,1095,1220,1351,901,731,997,781,1029,1276
Rp31-ps19,1,0,0,0,0,1,0,1,1
Rp9,362,491,430,457,751,425,588,479,429
Rpa1,652,822,827,700,777,720,691,860,862
Rpa2,157,224,200,116,181,136,193,228,207
Rpa3,211,317,286,194,148,166,106,292,314
Rpain,73,90,98,44,105,78,57,67,69
Rpap1,523,550,604,662,555,584,636,717,669
Rpap2,210,253,292,196,208,221,195,263,239
Rpap3,247,315,311,345,338,295,374,404,344
Rpe,774,1004,1065,817,812,982,815,972,1083
Rpe65,4,6,4,19,11,9,0,8,7
Rpf1,532,699,778,663,1099,640,1022,834,829
Rpf2,416,530,572,425,671,402,632,556,577
Rpgr,121,156,150,249,160,180,140,184,180
Rpgrip1,24,14,19,37,20,25,22,29,18
Rpgrip1l,147,125,161,87,82,94,116,130,159
Rph3a,0,0,0,0,0,1,0,0,0
Rph3al,335,444,454,233,570,313,494,458,414
Rpia,1119,1299,1493,1254,1441,1292,1204,1618,1410
Rpl10,307,328,359,364,189,315,179,431,405
Rpl10-ps1,1,0,0,0,0,0,0,0,0
Rpl10-ps2,2,1,0,2,0,2,0,1,3
Rpl10-ps3,6,13,6,12,9,5,11,4,8
Rpl10-ps4,0,0,0,0,0,0,0,1,0
Rpl10-ps6,0,3,1,0,2,0,0,3,0
